chapter_id,title_en,title_jp,title_romaji,arc,volume,viz_release_date,wsj_release_date_jp,wsj_issue,pages,summary_short_paraphrase,beats_predicate,characters_core,locations_core,threads_opened,threads_closed,source_url,source_attribution_title,source_attribution_author,source_license
475,Pirates of the Forest,森の海賊団,,,49,,"October 22, 2007 [ref]",2007 Issue 47,19,The Straw Hat Pirates battle Moria who is controlling Oarss powers as well as giving him a secret power to defeat him.,[],"['Straw Hat Pirates', 'Moria', 'Risky Brothers', 'Luffy']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_475,Chapter 475 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
476,Nightmare Luffy,ナイトメア・ルフィ,,,49,,"October 29, 2007 [ref]",2007 Issue 48,19,"The captain of the Rolling Pirates, Lola explains the current situation to Luffy involving Moria and his crew. Before Luffy can run off again, the pirates bring out and implant him with a shadow they had captured which imbues Luffy with the abilities of a skilled swordsman. Explaining the powers behind the shadows, the Rolling Pirates bring out all the shadows they have captured and begin putting them inside Luffy.",[],"['Rolling Pirates', 'Lola', 'Luffy', 'Moria', 'crew', 'shadow', 'Oars', 'Brook', 'Robin']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_476,Chapter 476 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
477,3/8,⅜,,,49,,"November 5, 2007 [ref]",2007 Issue 49,19,The Straw Hat Pirates continue their battle with Moria and Oars.,[],"['Straw Hat Pirates', 'Moria', 'Oars']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_477,Chapter 477 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
478,Luffy vs. Luffy,ルフィ vs ルフィ,,,49,,"November 12, 2007 [ref]",2007 Issue 50,19,"With the Straw Hats besides Nami and Usopp defeated, hope is lost until Luffy, powered up, returns to battle Gecko Moria and Oars.",[],"['Nami', 'Usopp', 'Luffy', 'Gecko Moria', 'Oars']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_478,Chapter 478 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
479,Warrior of Hope,希望の戦士,,,49,,"November 19, 2007 [ref]",2007 Issue 51,19,Nightmare Luffy is beating Oars over and over and finally takes him down.,[],"['Nightmare Luffy', 'Oars']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_479,Chapter 479 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
480,Interception,迎撃,,,49,,"December 3, 2007 [ref]",2008 Issue 1,19,"As Oars is not defeated just yet, the Straw Hats recover to land a massive combined attack, immobilizing the giant for good.",[],"['Oars', 'Straw Hats']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_480,Chapter 480 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
481,Shadows Asgard,影の集合地,,,49,,"December 10, 2007 [ref]",2008 Issue 2,19,"Oars is finally defeated but Moria, to everyone's surprise, is still alive and he starts to taking all the shadows off Thriller Bark with the attack Shadows Asgard, absorbing one thousand shadows in his body. The sun is rising and the Straw Hat Pirates have to defeat Moria to take all the shadows back before the sun can fully rise or they will turn to ash.",[],"['Oars', 'Moria', 'Thriller Bark', 'Straw Hat Pirates']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_481,Chapter 481 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
482,Morning Is Coming,朝が来る,,,50,,"December 17, 2007 [ref]",2008 Issue 3,19,"Morning is about to come and Moria is still alive with all the shadows. Luffy activates Gear 2 and Gear 3 simultaneously and he does some serious damage to Moria, forcing some of the shadows coming out from his body.",[],"['Moria', 'Luffy', 'Gear 2', 'Gear 3', 'shadows']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_482,Chapter 482 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
483,The End of the Dream,夢の終わり,,,50,,"December 25, 2007 [ref]",2008 Issue 4-5,19,"Luffy made it: he finally defeated Gecko Moria and now the shadows are returning to their original bodies. The Straw Hats are now resting but another unexpected Warlord of the Sea, Bartholomew Kuma appears with a mission from World Government to destroy the Straw Hats.",[],"['Luffy', 'Gecko Moria', 'Straw Hats', 'Warlord of the Sea', 'Bartholomew Kuma', 'World Government']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_483,Chapter 483 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
484,Squish,ぷに,,,50,,"January 4, 2008 [ref]",2008 Issue 6-7,19,Bartholomew Kuma battles with the Straw Hat Pirates.,[],"['Bartholomew Kuma', 'Straw Hat Pirates']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_484,Chapter 484 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
485,Straw Hat Pirates—Pirate Hunter Zolo,麦わらの一味・海賊狩りのゾロ,,,50,,"January 21, 2008 [ref]",2008 Issue 8,19,"Thriller Bark is still floating, but everything on it is destroyed. Kuma starts walking towards Luffy and grabs him, but is immediately stopped and cut on the shoulder by Zoro. The shoulder appears to have metallic parts, before Kuma shoots a laser beam at Zoro which explodes as it makes contact with the ground.",[],"['Thriller Bark', 'Kuma', 'Luffy', 'Zoro', 'Sanji']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_485,Chapter 485 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
486,Piano,ピアノ,,,50,,"January 28, 2008 [ref]",2008 Issue 9,19,"While the Thriller Bark gang not including Perona escape, the Straw Hats and Rolling Pirates celebrate their victory over Moria. Sanji learns what happened to Zoro and Brook learns that Laboon is still alive.",[],"['Thriller Bark', 'Perona', 'Straw Hats', 'Rolling Pirates', 'Moria', 'Sanji', 'Zoro', 'Brook', 'Laboon']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_486,Chapter 486 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
487,That Song,あの唄,,,50,,"February 4, 2008 [ref]",2008 Issue 10,19,"Brook has a flashback from 50 years ago when the Rumbar Pirates first encountered Laboon. His crew tried to make Laboon return to his pod, but he didn't listen and followed them to the Grand Line. They stayed at the Twin capes for three months and then left Laboon with Crocus.",[],"['Brook', 'Rumbar Pirates', 'Yorki']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_487,Chapter 487 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
488,Song of Life,命の唄,,,50,,"February 9, 2008 [ref]",2008 Issue 11,19,"Brook continues to have flashbacks. This time, he recounts his crew dying. However, they still sing the Binks Sake song lyrics is fully showed in this chapter.",[],"['Brook', ""Binks' Sake"", 'dial', 'Laboon']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_488,Chapter 488 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
489,Eighth Person,８人目,,,50,,"February 25, 2008 [ref]",2008 Issue 13,19,Brook becomes the newest crew member of the Straw Hat Pirates. The crew rejoices over having a musician join the crew. Brook reminisces about the Laboon.,[],"['Brook', 'Straw Hat Pirates', 'Twin Cape', 'Laboon', 'Crocus', 'Franky', 'his old katana', 'Fish-Man Island', 'Lola', 'vivre card', 'New World', 'his brother']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_489,Chapter 489 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
490,Arriving Again,再び辿りつく,,,50,,"March 3, 2008 [ref]",2008 Issue 14,19,"The Straw Hat Pirates leave Thriller Bark and arrive at the Red Line. There, they meet and rescue a mermaid, Camie.",[],"['Straw Hat Pirates', 'Thriller Bark', 'Red Line', 'Camie']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_490,Chapter 490 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
491,Flying Fish Riders,トビウオライダーズ,,,50,,"March 10, 2008 [ref]",2008 Issue 15,19,The Straw Hats introduce themselves to Camie and Pappag. Camie receives a call through the Den Den Mushi and learns her friend Hachi has been kidnapped by pirate fish-man Macro. Camie uses her ability to be able to speak with fish and navigates the ship towards Grove 44 of the Sabaody Archipelago until they are attacked by Flying Fish Riders.,[],"['Straw Hats', 'Camie', 'Pappag', 'Den Den Mushi', 'Hachi', 'pirate', 'fish-man', 'Macro', 'Sabaody Archipelago', 'Flying Fish Riders']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_491,Chapter 491 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
492,Iron Mask Duval,鉄仮面のデュバル,,,51,,"March 17, 2008 [ref]",2008 Issue 16,19,The Straw Hat Pirates meet more of the Flying Fish Riders while they attempt to save Hatchan.,[],"['Straw Hat Pirates', 'Flying Fish Riders', 'Hatchan']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_492,Chapter 492 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
493,You Know Me,知ってる,,,51,,"March 24, 2008 [ref]",2008 Issue 17,19,"As the Straw Hat Pirates battle the Flying Fish Riders, Hatchan is freed from imprisonment and defeats the Macro Pirates. When Luffy attempts to hijack a flying fish, he ends up crashing into Duval s face.",[],"['Straw Hat Pirates', 'Flying Fish Riders', 'Hatchan', 'Macro Pirates', 'Duval']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_493,Chapter 493 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
494,Duval's Tragedy,デュバルの悲劇,,,51,,"March 31, 2008 [ref]",2008 Issue 18,19,The Straw Hats continue to fight against the Flying Fish Riders. Duval says he has a personal issue with Sanji while the Straw Hats are confused by this statement as they never met the man before. Luffy then suddenly knock off Duvals wanted poster.,[],"['Straw Hats', 'Flying Fish Riders', 'Duval', 'Sanji', 'Luffy', 'wanted poster']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_494,Chapter 494 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
495,Gaon Cannon,ガオン砲,,,51,,"April 7, 2008 [ref]",2008 Issue 19,19,"Sanji and Duval argue about the face on Sanjis pet bison, Motobaro, attempts to attack the crew but is stopped by Luffy when he unintentionally uses Supreme King Haki. Duval then fights on his own and attempts to kill Sanji again with the harpoon gun, but Sanji evades them and starts to attack Duval's face. He then finishes Duval off with a very strong kick into the face.",[],"['Sanji', 'Duval', 'Camie', 'Thousand Sunny', 'Straw Hat Pirates', 'Devil Fruit', 'Franky', 'Motobaro', 'Luffy', 'Supreme King Haki']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_495,Chapter 495 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
496,Yarukiman Mangrove,ヤルキマン・マングローブ,,,51,,"April 14, 2008 [ref]",2008 Issue 20,19,The Takoyaki 8 crew prepares food for the Straw Hats. Duval comes to thank Sanji for re-constructing his face. Pappag explains to the Straw Hats how to get to New World.,[],"['Takoyaki 8', 'Straw Hats', 'Duval', 'Sanji', 'New World', 'Sabaody Archipelago', 'Hatchan', 'World Nobles']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_496,Chapter 496 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
497,Adventure on the Archipelago of Dancing Soap Bubbles,シャボン舞う諸島の冒険,,,51,,"April 21, 2008 [ref]",2008 Issue 21,19,The Straw Hat Pirates happily explore Sabaody Archipelago until they encounter the Celestial Dragons.,[],"['Straw Hat Pirates', 'Sabaody Archipelago', 'Celestial Dragons']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_497,Chapter 497 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
498,The Eleven Supernovas,11人の超新星,,,51,,"April 28, 2008 [ref]",2008 Issue 22-23,19,"The Straw Hat Pirates arrive at Shakky's Rip-off Bar, after managing to get to Grove 13. There, they inquire about Rayleigh. Shakky informs the Straw Hat Pirates about the Eleven Supernovas, a group of rookie pirates with bounties of over 100,000,000 that arrived at Sabaody Archipelago at the same time.",[],"['Straw Hat Pirates', ""Shakky's Rip-off Bar"", 'Rayleigh', 'Shakky', 'the Eleven Supernovas', 'Sabaody Archipelago']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_498,Chapter 498 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
499,Sabaody Park,シャボンディパーク,,,51,,"May 19, 2008 [ref]",2008 Issue 25,19,The Straw Hat Pirates arrive at Sabaody Park where Camie gets kidnapped by a team of kidnappers.,[],"['Straw Hat Pirates', 'Sabaody Park', 'Camie']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_499,Chapter 499 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
500,The Embers of History,歴史の残り火,,,51,,"May 26, 2008 [ref]",2008 Issue 26,19,"Luffy, Hatchan and Pappag search for Camie, who was kidnapped. Meanwhile Sanji, Usopp, and Franky get help from the Rosy Life Riders in searching for the kidnapped Camie and also reuniting the Straw Hats. The chapter ends with an old enslaved man being introduced as the First Mate of the Roger Pirates, Silvers Rayleigh.",[],"['Luffy', 'Hatchan', 'Pappag', 'Camie', 'Sanji', 'Usopp', 'Franky', 'Rosy Life Riders', 'Straw Hats', 'First Mate', 'Roger Pirates', 'Silvers Rayleigh']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_500,Chapter 500 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
501,The World Begins to Swell,うねり始める世界,,,51,,"June 2, 2008 [ref]",2008 Issue 27,19,"Garp receives word that Silvers Rayleigh is to be sold at the Human Auctioning House, but decides to ignore the report, and orders the Marine officer to keep it quiet. Meanwhile, on the Sabaody Archipelago, Sanji arrives at the Auction House meets up with some of the Straw Hats. However, Luffy, Zoro, Robin and Brook are still on their way to the Auction House.",[],"['Garp', 'Silvers Rayleigh', 'Human Auctioning House', 'Sabaody Archipelago', 'Sanji', 'Straw Hats', 'Luffy', 'Zoro', 'Robin', 'Brook']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_501,Chapter 501 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
502,The Incident of the Celestial Dragons,天竜人の一件,,,51,,"June 9, 2008 [ref]",2008 Issue 28,19,"Luffy angers the Celestial Dragons by attacking one, thus consequently summoning an Admiral to the Sabaody Archipelago.",[],"['Luffy', 'Celestial Dragons', 'Admiral', 'Sabaody Archipelago']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_502,Chapter 502 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
503,Aggravated Island,荒立つ島,,,52,,"June 16, 2008 [ref]",2008 Issue 29,19,"Luffy starts an uproar in the Human Auctioning House by punching Saint Charlos. All the Straw Hat Pirates gather at the auction house. Silvers Rayleigh escapes with a giant and meets Luffy, stating that he had wanted to meet Luffy.",[],"['Monkey D. Luffy', 'Human Auctioning House', 'Charlos', 'Straw Hat Pirates', 'Silvers Rayleigh', 'giant']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_503,Chapter 503 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
504,Pirate Front Line on the Move!!,海賊前線移動中！！,,,52,,"June 23, 2008 [ref]",2008 Issue 30,19,"News of the assault on the World Nobles quickly spreads around the Sabaody Archipelago. The other six Super Rookies immediately begin to escape the island before the admiral 's arrival. In Mary Geoise, news arrives about the Celestial Dragon incident and an admiral volunteers to go to Sabaody Archipelago.",[],"['World Nobles', 'Sabaody Archipelago', 'Super Rookies', 'admiral', 'Mary Geoise', 'Celestial Dragon incident', 'Disco', 'calls', 'Donquixote Doflamingo', 'Human Auctioning House', 'slavery', 'Seven Warlords of the Sea']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_504,Chapter 504 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
505,Kuma,クマ,,,52,,"June 30, 2008 [ref]",2008 Issue 31,19,"Luffy, Eustass Kid, and Trafalgar Law fight off Marines. Law and Kid are revealed to be Devil Fruit users. Luffy, Law, and Kid emerge from the battle with the Marines, victorious.",[],"['Monkey D. Luffy', 'Eustass Kid', 'Trafalgar Law', 'Devil Fruit', 'New World', 'Jean Bart', 'Heart Pirates']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_505,Chapter 505 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
506,Roger and Rayleigh,ロジャーとレイリー,,,52,,"July 7, 2008 [ref]",2008 Issue 32,19,"The Heart Pirates begin to retreat from the Human Auction House until Law notices the Kid Pirates fighting against the Warlord of the Sea Bartholomew Kuma. Duval defeats the leader of Hound Pets, Peterman. Silvers Rayleigh tells Luffy and the Straw Hat Pirates about his connection to the late Gol D.",[],"['Heart Pirates', 'Human Auction House', 'Law', 'Kid Pirates', 'Warlord of the Sea', 'Bartholomew Kuma', 'Duval', 'Hound Pets', 'Peterman', 'Silvers Rayleigh', 'Luffy', 'Straw Hat Pirates']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_506,Chapter 506 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
507,Kizaru Arrives,黄猿上陸,,,52,,"July 19, 2008 [ref]",2008 Issue 34,19,"The Straw Hat Pirates converse with Rayleigh and Shakky at Shakky's Rip-off Bar. Admiral Kizaru arrives in response to the assault on the Celestial Dragon. Elsewhere on the Saboady Archipelago, several of the Supernovas are confronted by Marine forces and they reveal their abilities.",[],"['Straw Hat Pirates', 'Rayleigh', 'Shakky', ""Shakky's Rip-off Bar"", 'Admiral', 'Kizaru', 'Celestial Dragon', 'Saboady Archipelago', 'Supernovas', 'Marine forces']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_507,Chapter 507 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
508,Island of Carnage,修羅の島,,,52,,"July 28, 2008 [ref]",2008 Issue 35,19,"The Eleven Supernovas are fighting Marines, and show their abilities. Meanwhile, the Straw Hat Pirates are fighting a Pacifista, a weapon made by the World Government.",[],"['The Eleven Supernovas', 'Straw Hat Pirates', 'Pacifista', 'World Government']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_508,Chapter 508 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
